,semester,hw_num,student_id,review,rating
864,fl19,hw3,C99808,"The most important thing I learned is the skew. I learned a lot about how reducers function in this homework. One thing I would have done differently is to use the grep command to find the word frequency for problem 1, as suggested by the TA. I just manually scrolled up and down which took a long time.I liked the sentiment analysis question as I thought it was quite thought provoking. I liked how most of the knowledge you need to do this assignment. 
",3
865,fl19,hw3,CF1A87,"1.What did you like/dislike about the assignment and why?
I like problem two best. By answering these questions, I can know the differences between these cases and and in each case how would skew be reduced or aggravated.

2.Assuming you could start over again (with working on the assignment), what would you do differently and why?
I would start this assignment as soon as possible. Out of procrastination, I didn't completed my homework until now, which makes me stressed and frustrated. Also, I don't have time to go through the readings and doing the review.

",3
866,fl19,hw3,F5A0C4,"I enjoyed learning about the various optimizations involved throughout the MapReduce process, including concepts such as parallelism and data locality optimization. One thing I disliked was the inconsistency in the terminology from the book and from class, including the mix-ups between general MapReduce systems and the specific Hadoop MapReduce system. If I could start the homework again, I would review my class notes first and draw out the various components and phases of the MapReduce system, and get a clearer high-level picture first, before attempting the more conceptual questions in the homework.
",3
867,fl19,hw4,091CBC,"I liked this homework since we were actually able to write real code. Writing an actual mapper and reducer allowed me to finally put everything that I learned in class into perspective. I learned how a program takes in the data, parses it, and processes it. Comparing the differences in code before and after adding in the Toolrunner and setup functions to take in parameters was really cool. I wasn't too surprised by anything. I didn't like how slow, laggy, and difficult the VM was when I was using it. The assignment is cool, but the interface made it really not enjoyable unfortunately. 
",3
868,fl19,hw4,208937,"This assignment is much difficult than the previous ones, which took me a lot of time to complete. And during the process, I tried all kinds of methods to fix it, it is really annoying at that time.
However, I think I also learned how to fix various problems when coding because not everyone will face same coding problems, so we have to fixed it by ourselves, by asking professor for help or google it by self. I think that is the most important part I learned from this assignment.  ",3
869,fl19,hw4,2CF8F1,"I thought the wording of questions 1a 1b and 1c was pretty confusing and could be made more clear. Overall I liked the homework, I feel like I have more familiarity with Hadoop and MR. The most important thing I learned was how to debug and feel more comfortable changing things with the driver and toolrunner.
",3
870,fl19,hw4,2FA84D,"I really liked to code the logic for average length mapreduce program since it was pretty straightforward and I learned how mapreduce is working. 
Sentiment partitioner was also fun too. Reason why I liked those is because hw4 was the first coding assignment we have. I prefer coding to learning theory.
I think correctly setting up the mapper function is really important in mapreduce program since I have met some edge cases when using scanner instead of 
bufferedreader when reading string. 
",3
871,fl19,hw4,3986FF,"I would say I really prefer coding over doing other things, especially for this course because I believe coding could be a more solid training for the contents instead of just memorizing all these articles. I would say the best part is always the first part, as it does not require that much effort. Even though I got itwrong in the beginning, I could still manage to get it through with help from my teammate. 

",3
872,fl19,hw4,63A21A,"I like the assignment because it is build on previous code and implements partio
ner and distributed cache. However I feel that we didn't cover much details in t
he lecture and lab, so it's difficult for me to find out how to access distribut
ed cache in the partitioner class. If I could start over again, I would test the
code locally before run it on HDFS, because it is a waste of time to compile the
code into jar and delete it.
",3
873,fl19,hw4,71A82E,"I do like this homework becasue it is quite practicle and useful. Step by step operations are useful when lerning new things. However, what I dislike it the orginizaiton of lecture slides. They are in bad sequence and some of them have the topic but more detialed things are in other slide, which makes me spend more time finding the content then actually reading the notes. I would perefer some hyper link to other ppt if the mentioned contents are omited. 
",3
874,fl19,hw4,825E0B,"In the hw4's first question, the 1.b and 1.c's instruction is too inexplicit. And most of the question in this part is based on the code. It should give us some helps to compile code while it has no helps.

The second questions are based on the materials on the Tuesday and the hw need to be submitted on Thursday. I hope I can have more time to finish the hw.",3
875,fl19,hw4,8B09B7,"The most importing thing I learn from this homework is that understanding things doesn’t mean you can do it well, there are gaps. Before I actually working on this homework, I thought it would be easy since I have already know all the concept. However, when I actually started , problems and bugs just keep jumping out. While most bugs are just because of my carelessness, dealing with them is quite time and energy consuming. After this homework, I realized that I am still an elementary programmer, and there are lot of space of me to improve. 
What I don’t like about this assignment is that the instructions on the slides are too vague to understand the code and framework. I think we should add more comments on the code to understand the actual usage of each line of code. It is really not friendly for the beginner of Hadoop like me.",3
876,fl19,hw4,A204CB,"Harder than I thought. Many times just work on small problems, such as how to set the partitioner and let it work, how to let the code read the negative and positive file correctly, how to split the reducers. It is a bit annoying, since I know how it works, but do not know how to let it work. There is a big gap knowing how and doing how. Beyond that, I still have many questions about the structure itself. How does the partitioner pick the task just based on a few lines of code? How does the toolrunner works? Do we need to add toolrunner to do local debug? How to let eclipse running under debog mode, so I can see their output? There are a lot of confusing parts about this course. And I feel I just working on ""following the code of slices"".
",3
877,fl19,hw4,C99808,"Overall I learned a lot from this homework. I enjoyed analyzing words and sentiment. I wish there was a little more guidance on this homework as it was our first time using eclipse doing this mapreduce stuff. I was surprised there was intially bugs in the homework problems. Most important thing I learned is that sentiment statistics can be quite misleading as it considers a lot of words to be neutral. If I were to restart this assigment, I would definitely start it much earlier. We started it late, and getting stuck on a bug was real stressful.
",3
878,fl19,hw4,E2A5A7,"In this assignment, I liked that we actually had to code implementations of the things we learned about (toolRunner, wordcount mapreduce, etc.). I did not like that we also had a written portion along with the code, it felt pretty unnatural to describe what's happening in the code when we most likely need to understand what we're doing to code it in the first place.

The most important thing I learned was using toolRunner to be able to execute a mapreduce (with adjusting configuration parameters) from the command line. This makes running multiple configured map reduces easier.
",3
879,fl19,hw4,EC3D13,"I do not like this problem 2 of this homework. I am not familiar with Java and have to spend a lot of time learning it. It really takes me a long time. Though I do not like problem 2, the overall assignment is interesting. The most important thing that I learned from this assignment is the partitioner. If I could start it over again, I will try to catch up on the java requirement first. 

",3
880,fl19,hw4,F36F62,"I made a mistake on split() method. I originally used “ “ to split. It pass the test locally because there is only one line of string and the test was too short. But When I test it with a bigger test I wrote on Hadoop. The code get wrong answer. It turns out I used the wrong RegX. I should use \\w+ instead of a single blank space. I should take look at the regular expression since I haven’t use them a lot.
",3
881,fl19,hw4,F887AA," This homework was definitely more challenging than the other ones. I liked the fact that we got to work with very technical parts of mapreduce, but once all the topics we discussed in class piled up, it started to confuse me. I had to spend quite some time trying to figure out which setup and initialization goes where. Of course, this was after I had to deal with the VM problem, because the metadata for eclipse somehow got messed up and had to restart from scratch (lab0). After reading through the instructions in the homework several times, it became clearer what I'm supposed to do, and from there I could fix the coding problems I had. 
Certainly, this homework took a lot longer than the other three, but was very worth it. The more time I spent on it, the better understanding of the MapReduce process and the details such as dirver, setup methods, partitioner, and distributed files. 
",3
882,fl19,hw5,1179BB,"In general, I think this homework is okay(better than the last homework). I like problem 2 and problem 3, which is a good review of what we have learned in class. The code problem is also okay, not too hard nor too easy. But problem 1 is quite confusing. Even after we finish writing the code part, we still do not know how to answer these questions. ",3
883,fl19,hw5,3375B3,"Kenneth McNelly
457250

While problem 2 and 3 were well formatted and helpful practice, I disliked the wording of the design questions of problem 1. Jumping from the book to lab and lecture slides,
 I felt I had little direction on knowing what was the correct answer for what the input format was. As a result of being unsure about the input format , I was stalled on working on my code for a very long time. I wish there was more overlap between the lab and the homework code, which would allow us to have a foundation to build our work off of and slides to reference. I did like, however, part b of problem 1, in which we are guided to what we expect the output to be and can think in the reverse direction.

I was definitely surprised and kind of caught off guard by the InputFormat question. Although we have been gaining practice with the key value input format, I felt the question was asking for a really specific answer I had no certainty about.

If I were to do this homework over again, I would have not read so in-depth into the different input formats that the book and the web present. When I sought clarity, it only provided more confusion and second guessing
",3
884,fl19,hw5,3986FF,"I would say this one was a little bit difficult for me. The last half was OK, but it seems that the coding part was a little bit of headache, as looking for the exact InputFormat was really a headache. However, after that, things got much easier, and I would conclude that this one was not hard. If I have prepared well, it would probably onl take me about 2.5 hours or more. 
",3
885,fl19,hw5,3E9288,"One of the important things I learned from this homework is how to use different type of input format
based on the form of the data available to us. Each line in this input file contains a line number and a line of text, 
separated by a tab. By using the KeyValueInputFormat, we can easily make the line number as the key and the text as
the value.

One thing I don't like about this assignment is the similarity part since I feel some of the questions are kind of ambiguous.
Like when we calculate Jaccard Similarity in the new way, we spent a lot of time to find out whether two user's ratings for
one element should be counted if there are different, but there is no clear explaination in either the slides or the textbook.
",3
886,fl19,hw5,5E922A,"The thing I liked least about this homework was the repeated calculation of the various different kinds of similarity metrics. I thought that this didn't really contribute anything to my understanding of the topic, and was tedious and error prone. 
I thought that the most useful part of this homework was learning how to access the name of an input file inside of the Mapper, and also how the different kinds of InputMappers worked, because that seems like it will be the most applicable to future projects.
",3
887,fl19,hw5,5FC843,"Overall i found this lab extremely interesting. It was mostly coding based so I preferred problem 1. Problem 2 was kind of annoying since it was more theoretical. It involved using mathematic similarity and it was kind of tedious. Problem 3 was also not coding based so i didn't like it as much. I learn more when we apply what we learned via code instead of theoretically. I think it cements it in my head more and therefore I am more likely to retain. Also I wish there was less write ups and more just coding.
Star rating 3
",3
888,fl19,hw5,70F7DE,"I feel that this homework assignment was little bit lengthy and difficult. The map reduce program we have learnt so far were little different from this inverted index problem.I had to spend lot of time understading the flow of the map reduce program. The other thing I have learnt from this homework is the various measures of similarity.The calculations had taken quit some time to solve but the over all concept was easy and simple.On the whole I find this assignment a little tougher especially the programming component compared to the previous homeworks.
",3
889,fl19,hw5,71A82E,"I do not like the coding part of the homework as there includes a package that was not mentioned in the class. We should have a library or appendex for introducing these libraries. It takes a huge amount time to find a pre-build funciton, which is meaningless. Also for problem 2 the function on slides is wrong, according to both textbook and other resources we can find online. Thus would like to hear some justification. 
",3
890,fl19,hw5,8B09B7,"What I don’t like about this assignment is the inconsistence of similarity definition between the MMDS and slides. Since we used a different definition of similarity at the courses, I think we should distinguish it from the definition on the textbook. But in this assignment, there are no hints or tips to explain such difference and which one we should use. So I think this is a miss for instructors who is responsible for this assignment.
The most important thing I learned is that the similarity method is not a very good way to reveal the difference of users. Since there are many aspects that influence rating, so we can not use simple similarity measure (cosine, Jaccard) to represents the difference between users.",3
891,fl19,hw5,A204CB,"Hard time. I had an exam before this homework, so I have to use the late policy. For the code part, I feel confused about bugs. LongWritable, Textwritable, setinputformat, textinputformat, text.class, so many different function and types I do not know how they works. The idea it self is not hard, just find a line, use the method the book told you, convert them to text and write into result. The most annoying part is matching the type and class. Why are there so many types? Text is different from textinput, mapre.keyvalueinput is different from mapreduce.keyvalueinput, and cannot directly convert. InputSplit can be generated from input context, but it does not have the .getPath().getName, so I have to convert it to FileSplit. And Name from FileSplit is not text. Who can remember that? And I do not know how to get only the map input, and some times it is always map 100% reduce 0% without telling you what happened. And hadoop part acts slower than the eclipse part, do not know why. Exporting to .jar file works only if you did not set its entrance class, do not know why. Driver to Mapper part always have type matching problem, do not know why. And, after 80% of the code is finished, win10 update, and VMware cannot be opened anymore. I have to download a new version, restart computer for multiple times and get back to the cloudera. WTF. If I become a justice, I will rule that automatic update is illegal.
",3
892,fl19,hw5,C99808,"Overall this homework was pretty easy. The similary score calculations were tedious and I thought they were unncessary. The coding problem was short but kinda tricky. I was surprised to learn the advantages and disadvantages of jaccard similary. Also I was surprised to learn that the cosine similary normalized is the same as a the person correlation. I never thought of that before. I enjoy learning what an inverted index is. Starting over I would have started the coding much sooner. I learned it's still very difficult to find which users are most similarusing the similary measures
",3
893,fl19,hw5,CBF3B5," liked this homework because i didn’t find the coding part too hard. Instead of spending a ton of time trying to get the code to work, I spent the time understanding the “why” behind the code working, which I feel like really enhanced my understanding of the Mapreduce job. I also think the write-up questions did a good job of supporting the code and weren’t too thorough.


",3
894,fl19,hw5,CF1A87,"What did you like/dislike about the assignment and why?
I don't like the second question. The reason is that the definition of cosine similarity on the slides is different from that on the MMDS textbook. I'm so confused about which is correct.

What surprised you, and why?
I'm surprised that the recommendation system theory is so simple and intuit. Before taking the class, I've heard about the recommendation system because it's so famous. However, the simplicity is beyond my thought. It surprises me.",3
895,fl19,hw5,E2A5A7,"In this assignment, I liked the coding section. I think it was
an interesting problem and i liked that we hadn't gone through
an exact example in class so we had to really think about it.
In this assignment, I did not like that there were some
discrepancies with calculating some of the similarities.
The textbook treats calculating jaccard similarity a bit different 
to how we wanted to treat it. 

The most important thing I learned from this homework assignment is the 
advantage and disadvantage of using the different types of similarity
calculations. For example, pearsson may produce the most intuitively 
correct results for movie ratings, but it is also the most memory 
intensive and slowest. It's important to know these tradeoffs because
cost / effectiveness is a realworld practical issue that always needs
to be considered.
",3
896,fl19,hw6,1179BB,"This is homework is kind of confusing. Especially for the problem 1. The description is so obscure, and I do not know what to do after reading the description many times. The good thing about this homework is that it covers most of the materials that we learned in class and lab. From the homework, I learn about custom interface, secondary sort and collaborative filtering. ",3
897,fl19,hw6,2851E2,"I liked writing the entire mapreduce implementation from scratch for WordCo. I felt like it was a good way to get an even better understanding of mapreduce and custom writablecomparables. If I could start over on this assignment, I would have done the lab 4 and 5 optional parts before working on the code and writeup for homework 6, as it would have made the assignment go much smoother for me.
",3
898,fl19,hw6,58093E,"I wish this homework hadn't been so long. I don't think the concepts are as important as they seem to be emphasized in this class. I think what's more important is knowing how to code these mapreduce problems and how to use a partitioner for example. I always really enjoy the coding challenges and I look forward to the next assignment where we have three of them to work on. 
",3
899,fl19,hw6,5B1F10,"I was surprised by the fact that a simple change to the job configurations in the command line can entirely change how the output is sorted, as reflected in problem 2 part (c). If I could start this assignment over again, I would start earlier so as to give myself more time to process the material covered in it and better understand it. I liked the opportunity to code again in this assignment, but I disliked the reliance on Lab 5 in multiple of the questions.
",3
900,fl19,hw6,65E1AB,"I enjoyed the fact that this assignment forced me to learn how to implement collaborative filtering using MapReduce. I also liked how it forced me to understand the different comparators. However, I felt like a lot of the material was pretty repetitive with Lab 5. I think the most important thing I learned from this homework assignment was how to implement collaborative filtering using MapReduce.

",3
901,fl19,hw6,8BBD0C,"Overall i think one of the things that i disliked about the homework is that the second and third problems were confusing. I think the order of these two problems should have been switched for it to flow better. Additionally, i think the most useful thing i learned was how to calculated the item-item similarity. This was useful because it helped me truly understand how to execute that algorithm",3
902,fl19,hw6,8E054B,"I like Question3. Because it helps me have more comprehension about the Collaborative filtering in MapReduce. It really helps with coding. And I don't like Question1. Because the description here is not clear and if we do lab6 we will quickly finish Question1. We cannot have more exercise while finishing Question1
",3
903,fl19,hw6,C99808,"this homework wasn't so bad. I enjoyed doing the third problem 3 the most. I thought it was quite tedious but I learned alot from it. Problem 1 was also quite easy. Nothing in this homework really surprised me as it was straightforward. If I were to restart, I would have done this homework much sooner and learn it in earlier. The most annoying part of this homework was you had to change that int to longs in the sumreducer, was very annoying. should have just made the files all ints. maybe thats something marion can do to change this homework. 
",3
904,fl19,hw7,1179BB,"I think this homework is too much. The first question alone takes a lot of time. And it is really difficult to debug first question. Also, it would be better if the direction is clearer (more detailed). But I have to admit, I did learn a lot from the homework, and this homework is a good review for the content we have learned.
",3
905,fl19,hw7,32071B,"Homework 7 concerns about lab 6(top n list), definition and usage of combiner, and co-occurrence computation. Is the hardest one I have done. It take efforts to do the coding, read the log and do the calculation based on the log. For example, in lab 6, we spend a lot of time on the Practical Development rather than the coding. So, I find there are different ways to do the coding, like there are different ways to run two jobs in sequence. I would love to know which way of doing coding is the best, and why is the best. As for the problem 3, I feel like if the MapReduce Job log are talked about and showed in the class, I can solve the problem faster. Although this homework takes me more time, I do feel it's a good review and practice of what I learnt.",3
906,fl19,hw7,5B1F10,"I liked the opportunity to code in this assignment, as it advanced my understanding of the particular MapReduce algorithms and programs we discussed in class. Specifically, I felt implementing the word co-occurrence program for Problem 3 was useful to my understanding and made me more comfortable with that algorithm. However, I did not like the questions regarding communication cost, as it was confusing and hard to determine which counter statistics in the YARN Resource Manager were the correct ones to use, and the instructions on that subject were vague at best. If I could start over, I would start the assignment earlier so as to be able to dedicate more time to answering the written questions.
",3
907,fl19,hw7,5FC843,"Overall this hw was the best one we had. Problem 3 was a bit boring but problem 1 involved a bunch of coding and it was a continuation of the lab which I liked. Combiners are still confusing and I think we should talk about that more in class because the slides didnt have much on it. Other than that, I think that I have been given a better understanding of map reduce. That being said I'm ready to move on to different things other than map reduce. Like can we please cover other things in this class I dont feel like Im learning that much. I do like to code though.
Hw Star rating 3
",3
908,fl19,hw7,65E1AB,"I disliked the instructions on this assignment. Although you could figure out what the instructions were asking for by looking at the example input and output, problem 3 for example never explicitly specified that the input should be read in as case-insensitive. If I could start this assignment over again, I would definitely schedule more time to it as it took me much longer than anticipated.

",3
909,fl19,hw7,825E0B,"This homework problem 2 ask us to use the combiner and without combiner can really help us understand the processes of the map reduce job. And we can learn how to use YARN to get the information we need.
The problem 3 only have one method to get the result, we want to learn more about the strips.",3
910,fl19,hw7,8D0920,"What I enjoyed about this homework was the implementation side of things,
and the chance to put some of the things we learned about into actual code.
I would've liked more algorithmic thinking in some of the problems, because
one of the things I've disliked is that it seems like a lot of copy and paste
at points. I also think there's still some unclear wording, like in question 
3c, it asked ""what is the drawback,"" which is very ambigious and yet I'd
expect to get points off if I didn't answer this correctly. There are several
drawbacks to consider from an implementation standpoint, a mapreduce standpoint,
as well as an accuracy for natural language processing tasks. What interested me
was this last question because I enjoy nlp applications that significantly speed up
common tasks, like calculating ngrams.
",3
911,fl19,hw7,CA1572,"I'm very unsatisfied with the reference repo, because it is wrong. It uses rating as key to sort records but it's totally possible that two movies have the same rating. That implementation will keep forgetting the previous movies with the same ratings but only remembers the latest one. Although when ratings are all larger numbers it might rarely happen, especially for top movies, this implementation is still wrong. I strongly recommend mentioning that in the instructions or stopping referencing it.

I learned to use counter to read job statistics. That's something new to look at.",3
912,fl19,hw7,CF1A87,"For the first question,
I like the last question best because it helps me understand what the word co-occurrence is. This question also compares the ""pairs"" method and the ""stripes"" method.

For the last question,
If I had another chance, I think I'll be more concentrated in class. The knowledge is fragmentary and peaceful. If I was more absorbed in class, it will be easier for me to catch the point.",3
913,fl19,hw7,D4CDC9,"I liked the majority of this assignment. I thought that question one was pretty stimulating, but I found myself slightly frustrated because the example code that was given used a tree map for no reason when a priority queue would be much better. I used a priority queue, ignoring the example. The last question I did not enjoy because it required you to reference the information from the lecture slides, but the lecture slides are rather lacking.
",3
914,fl19,hw8,1179BB,"Generally, I think this homework is too much. Problem 1 and problem 2 is okay. However, I do not think we have learned HIVE TEXT PROCESSING in class. And we can not find HIVE TEXT PROCESSING REFERENCE in the PPT. Moreover, Problem 3 is extremely confusing. We can not find product name and the brand in the comment. We learn the Hive and Spark in this homework.",3
915,fl19,hw8,32071B,"Homework 8 is about the practice of HIVE and SPARK. Both of them are methods of process big data. The problems themselves are not hard, but I feel some of the problems are not clearly clarified. For example, 3(d), I don't think the question make sense (either it's too easy or I missed something). I asked TA about this question, he has no clue too. I feel I may not get full score, but it's not my fault. Another thing is that, when I write HIVE statement, I found out there are different ways to get the same solution. Maybe we should learn more about HIVE statement in class. I mean the functions which can improve the efficiency, not the easy SELECT statement.",3
916,fl19,hw8,8B09B7,"What I don’t like about this homework is because the indistinct instructions of Problem 3. First of all, in the very first version of this homework, Problem 3(a) gave a wrong link for reference of the necessary option, which really wasted too much time for me to find the operation which does not exist. Secondly, the instruction of Problem 3(d) is not clear and inconsistent. I hope next time, we can have a direct and correct instruction to help us go through the homework.
If I could start over again, I will firstly update the homework to the newest version. Since I don’t know that there are so many things to be fixed in a homework instruction, I simply believed it and wasted too much time.",3
917,fl19,hw8,C99808,"overall this homework was enjoyable. I liked that I got to learn how to use spark and hive. the sql was challenging because it involved a subquery. the spark was challenging as I had to figure out how to use the three functions that were provided. I would have tried to refresh my sql more if I could restart this homework. This homework was not too hard as it didn't involve java coding, which I liked. This homework was very real world as we got to analyze some data and put it into a database we created. It was overall fun and few negatives.
",3
918,fl19,hw8,CA1572,"The instructions of problem 3 lack important information. Many people posted on piazza but I still can't see clear instructions for (d) and strange results for (c). Although I can imagine what the problem wants us to do, but it's still hard to see why the problem asks some questions that don't fit the data. 

I spent quite a lot of time learning HIVE and sql. It's strange that the common way to find the max/min element is to use ""order by"" plus ""limit"". It's also worth noting that aggregated variables can't appear in ""where"" clause but can appear in ""having"" clause.",3
919,fl19,hw8,CF1A87,"1. I choose the third question. When I do question 3, I am so surprised that the HiveQL can do such complicated analysis. It can help check out which part is wrong and fix it. Also, the time that it takes is very fast.

2. Assuming I could get another chance, I think I would start doing this homework as early as possible. This time's workload is a little bit heavy. It takes me around one whole day to finish it. If I started earlier, I could get more time to think.",3
920,fl19,hw8,F38D09,"I don't really like this assignment. First of all, there are too many questions in this homework assignment comparing to other ones. Secondly, some of the questions are really confusing. For example, I have no idea what I need to do with the third question. Is the dataset wrong or what? Thirdly, the fifth question involving SPARK implementation is quite disappointing because there are no labs or delicate instructions besides the ""not so organized"" powerpoint. One thing makes this homework assignment better off than the others is probably no codes are required.",3
921,fl19,hw8,F5A0C4,"I liked learning big data applications of tools other than Hadoop, including Spark and Hive. It was interesting to see how efficient Spark and Hive were to producing mapreduce jobs as compared to Hadoop. I disliked the unclear nature of the homework instructions for this lab, and it was very confusing to know what the question expected us to do. The most important thing I learned was how to use Spark to create various RDDS and perform the correct transformations.
",3
922,fl19,hw9,091CBC,"This homework was an alright homework. There were certainly parts I enjoyed but parts that took some time to figure out. The first two parts with spark was a cool way to see how to transform the data into something that we would want and using that info to analyze user behavior. The third question was quite confusing in trying to figure out where all the data was stored and where all the processes were done. We're still not completely sure if we were right on our choices, but we tried out best. The last question was cool. Overall, this homework was one that just needed to be done with and pass. Didn't love it but didn't hate it either.
",3
923,fl19,hw9,1179BB,"Generally, I think this homework is too much. We really spent a lot of time doing this homework. But the good thing about this homework is that the description of the problem is clearer than the last homework. We learned how to use SPARK in this homework. It is annoying that whenever we closed a terminal by mistake, we had to start all over again. ",3
924,fl19,hw9,1F6D48,"I thought that this homework was a nice tour of spark commands. As the key user of the final project, it very well prepared me for my responsibilites. It was a struggle to understand the directed acyclic graph part, as the question was kind of misleading. I think that if I were to do this again, I would re-study the DAG part of the spark and Page Rank jobs. Overall, I thought that this homework was very helpful, but also very tedious. There were a lot of places where things could go awry. 
",3
925,fl19,hw9,21E0D7,"I liked writing my own spark program, but I still was not satisfied with the long time of execution. Locally, the jobs executed somewhat reasonably, but in cluster mode they took several minutes. The most important thing I learned was probably to make sure I had everything in the right place, named properly, and the dependencies in order. I was surprised by some of the execution speed, although I should not have been because it was a large dataset. If I could start over again, I would write everything out before diving right in and trying the different commands.
",3
926,fl19,hw9,3E9288,"I like the part which we use spark to do some transformation and solve differentproblems, as we need to think about how the data is formatted in the RDD and try to find a way to transform it to a form which can be used to answer the questions.
One of the things I don't really like is the last question in that part which we need to draw the graph. We can roughly draw a graph but feel it really hard to know which transformations require re-partitioning. We went over the slides and it was still not very clear and the TA we asked could not explain it in a clear way either.
",3
927,fl19,hw9,4EF085,"This homework's third part was a bit confusing as I am not so familiar with python. The homework required us to write a python code to search and count for the JPG requests. However, once I understood the coding part, the rest was rather easy.  The second part of the homework was dreadful but it helped us understand spark DAG and commands. The question on PageRank was a bit disappointing. I wished to delve more into PageRank but questions were quite shallow.
",3
928,fl19,hw9,65E1AB,"I liked that this assignment forced me to learn about staging and repartitioning (a topic that confused me for a while). However, I felt like the assignment dragged on for a bit too long. I also think the wording for problem 2 is confusing. At first, I didn’t realize what the problem meant when it said to get only the html requests until I got to question 3 about jpg requests. At that point, I had to go back and redo all of problem 2 (I thought it was talking about HTTP requests, in general). I feel like this could be cleared up, and it’s easily what I would do differently if I had to do this again.
",3
929,fl19,hw9,C99808,"I thought this homework was quite difficult. I could not do part e and f of question 2. But I enjoyed the link representation problem the best. It really made me think of storage and efficiency. I enjoyed learning how to use map and reduce functions in python in this homework and on previous homeworks. I wished I started on this homework earlier because I started on the last day, but still managed to be able to finish it. It's sad it's the last homework that we have. I wish there was more programming in this homework. It was a very real world experience as we had to analyze weblog data. 
",3
930,fl19,hw9,CA1572,"I almost complain about instructions every homework recently. I find 2 problems. One is problem 3(c). The url should be http://localhost:18088/jobbrowser. The instructions use the 8088 port, which would be correct if there's no ""/jobbrowser"". By the way, it's nice to have a link for VM troubing-shooting page and the directory for this question is wrong.
The second is the meaning of ""store"" in problem 3. The program doesn't store anything. It's really confusing to understand what the question ""where is the result stored"" wants to ask.
Although the instructions are wrong about the url, I learned how to set this kind of stuff by reading the VM troubing-shooting. I remember well how to see the event logging page.",3
931,fl19,hw9,E2A5A7,"for hw9, what I liked was that that we were able to get a lot more practical experience with spark, which is important for the final project (doing project 3). There isn't anything i particularly disliked about the assignment.

If I had to do this assignment again, I think I'd brush up more (and I think I will do this now) on how to complete everything in a py script as opposed to using pyspark, since it seems more practical.
",3
932,fl19,hw9,F5A0C4,"I disliked the open-ended nature of this assignment and the lack of clear instructions for various questions. The material covered in class was helpful at times, but seemed disorganized and it was unclear where to look for information to help us in the assignment. I did learn important concepts such as RDD transformation and creating spark programs, and thought it was useful to implement a Spark program from scratch. In the future, I Would organize the information from the slides before attempting the questions, so I can be better prepared to know where to look for help.
",3
933,fl19,hw1,0071E6,"1. I like the first problem because it makes me have a deeper and better understanding of characteristics of big data. Specifically, at first I'm little confused about the characteristics infinity and complexity. However, after reading the textbook and writing the first problem, I think I got it.
2. The most important thing is that I learn a lot about log_data. Before this homework I just have a superficial understaning about access_log data. But now I know log data has lots of information and it usually consists of seven parts.
",4
934,fl19,hw1,091CBC,"For the first homework, I really enjoyed actually using what we learned in lecture and applying to real life scenarios provided in the homework. I enjoyed the second problem because it involved doing some real calculations, but the problem was quite difficult, especially for someone without a strong mathematical background. Even after reading the example given in the textbook, it was more difficult to understand why something was calulated the way it is than actually calculating it. It would have been better if a better explanation was given in lecture or if the homework provided more guidance. The third problem was not much reading, but it was hard to digest what the article was talking about. I have some data science knowledge before reading, but I realized if I didn't, it would be extremely difficult to pick up the underlying message that the author was trying to convey. It was a doable homework, but a little rough especially for being the very first homework.
",4
935,fl19,hw1,100F16,"What I liked about this assignment is that I got to think more about different type of big data and their possible underlying physical implementations. A surprising thing I learned is that according to the Bonferroni’s Principle, the result we mine from big data could be due to randomness instead of real patterns. Something I did not like is that the questions for the article are a little bit unclear.",4
936,fl19,hw1,10B986,"Generally, I like this assignment that each problem in it serves a different purpose. The problem 1 is a reflection of what we learned from class; the problem 2 is an interesting probability question that tells the infeasibility of monitoring evildoers; problem 3 is an extra reading to learn about NLP approaches. However, there is also something I don't like. The description in problem 2 and problem 3(b) are a little vague. To be specific, ""the expected number of sets of p people that will be suspected of evil-doing"" is not easy to understand (I think it is better to say ""How many different combinations of p people that stay at the same hotel on d different days"") and ""What does the model look like"" makes me feel undirected. 

If I could start the homework over again, I would find a partner to work with me. I think the discusstion about question 2 and 3 between us would promote our understanding of the material, and I think the paper in question 3 is great and I would like to talk about it with another person.",4
937,fl19,hw1,1179BB,"Generally, I like this assignment. Problem 1 let us review what we learned in class. Problem 2 and Problem 3 give us a chance of self study. The only thing that I do not like in this assignment is the 4th question in Problem 2. It asks what does it imply for sth., which made me quite confused. I do not know how to answer such broad question. 
The most important thing that I learned from this assignment is characteristics of big datasets, beacuse Problem 1 help me review this again and again.",4
938,fl19,hw1,2176F7,"Reflection on my hw1 experience
Jing Zhang 475536
--------------------------------------------------------
I do not like this assignment very much because of Problem 3. To be admitted, this is a great article that conveys useful information and opinions. However, I find the questions to be a little bit ambiguous and struggle to understand its meanings. In general, I learned a lot through this assignment. The most important thing I learned are the merits and limits of the deep approach and the statistical approach in natural language processing. It helps me figure out why most research use the statistical methods, and why linguistics helps little on natural language processing now.",4
939,fl19,hw1,24F3DE,"I liked the exposure this assignment gave to big data. For me it was really nice
to see the lectures, reading and homework all relate and tie together. The only
thing I dislike about the assignment was the reading for the second problem did
not give a super clear explanation of the Bonferroni’s Principle. It did a good
job of introducing it, I would have like to have seen one more example with it,
or another reading or different perspective on it. Other than that I enjoyed the
assignment and I thought it did a nice job of furthering my understanding of big
data. One thing that surprised me was how much data is out there and how much
data is continuing to be produced. If I could start this assignment over I think
I would have like to start the problem corresponding to each reading immediately
after, instead of waiting to start the homework after completing all the
reading.

",4
